UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
A0A068YIA3,A0A068YIA3_9BURK,,,,UPI0004DDC907,1504672,CDS49835.1,,CDS49835.1,CDS49835.1
A0A068YQD4,A0A068YQD4_9BURK,,,,UPI0004DDC534,1504672,CDS49197.1,,CDS49197.1,CDS49197.1
A0A061AEU2,A0A061AEU2_RHOTO,,,,UPI0002C5D602,5286,CDR36084.1,,CDR36084.1,CDR36084.1
A0A060ZW80,A0A060ZW80_9ACTN,,,,UPI0004993B41,576784,CDR10076.1,,CDR10076.1,CDR10076.1
A0A060ZVB2,A0A060ZVB2_9ACTN,,,,UPI000499840F,576784,CDR10075.1,,CDR10075.1,CDR10075.1
A0A060ZQX7,A0A060ZQX7_9ACTN,,,,UPI0004997426,576784,CDR08597.1,,CDR08597.1,CDR08597.1
A0A060ZRW8,A0A060ZRW8_9ACTN,,WP_044572934.1,,UPI000499515F,576784,CDR08596.1,,CDR08596.1,WP_044572934.1
A0A024K2N7,A0A024K2N7_9MYCO,,WP_051641443.1,,UPI000444FFBF,47839,CDO90330.1,,CDO90330.1,WP_051641443.1
A0A060ZWV7,A0A060ZWV7_9ACTN,32469849,WP_020869513.1,,UPI000383002B,576784,CDR07963.1,,CDR07963.1,WP_020869513.1
A0A060ZG07,A0A060ZG07_9ACTN,,,,UPI0004994E58,576784,CDR04955.1,,CDR04955.1,CDR04955.1
A0A024P8Z2,A0A024P8Z2_9BACI,,,,UPI00045CC33E,195088,CDQ25191.1,,CDQ25191.1,CDQ25191.1
A0A024P7T0,A0A024P7T0_9BACI,,WP_035510312.1,,UPI00045CFE5F,195088,CDQ25010.1,,CDQ25010.1,WP_035510312.1
A0A024P826,A0A024P826_9BACI,,WP_035510308.1,,UPI00045D49E9,195088,CDQ25008.1,,CDQ25008.1,WP_035510308.1
A0A024P9A4,A0A024P9A4_9BACI,,WP_035510306.1,,UPI00045C86F1,195088,CDQ25007.1,,CDQ25007.1,WP_035510306.1
A0A024K6N5,A0A024K6N5_9MYCO,,WP_036471856.1,,UPI00044502DC,47839,CDO91163.1,,CDO91163.1,WP_036471856.1
A0A024K6H1,A0A024K6H1_9MYCO,,,,UPI000444F923,47839,CDO91162.1,,CDO91162.1,CDO91162.1
A0A024K5I2,A0A024K5I2_9MYCO,,WP_036471854.1,,UPI00044502A5,47839,CDO91161.1,,CDO91161.1,WP_036471854.1
A0A024K5Q9,A0A024K5Q9_9MYCO,,,,UPI000444ED00,47839,CDO91159.1,,CDO91159.1,CDO91159.1
A0A024K6G6,A0A024K6G6_9MYCO,,WP_036471851.1,,UPI000444EDA4,47839,CDO91157.1,,CDO91157.1,WP_036471851.1
A0A024K535,A0A024K535_9MYCO,,,,UPI000444F807,47839,CDO91155.1,,CDO91155.1,CDO91155.1
A0A024K3L6,A0A024K3L6_9MYCO,,WP_036471128.1,,UPI000444FAD0,47839,CDO90419.1,,CDO90419.1,WP_036471128.1
A0A024K3C3,A0A024K3C3_9MYCO,,,,UPI000444FDB5,47839,CDO90416.1,,CDO90416.1,CDO90416.1
A0A060ZP42,A0A060ZP42_9ACTN,,WP_044571989.1,,UPI0004997DA5,576784,CDR07962.1,,CDR07962.1,WP_044571989.1
A0A024HF52,A0A024HF52_PSEKB,,WP_043250829.1,,UPI000456BE72,1301098,CDF83112.1,,CDF83112.1,WP_043250829.1
A0A024H875,A0A024H875_9MICC,,,,UPI00045D14D8,861266,CCQ47951.1,,CCQ47951.1,CCQ47951.1
A0A024H365,A0A024H365_9MICC,,WP_050055487.1,,UPI00045D2E45,861266,CCQ46610.1,,CCQ46610.1,WP_050055487.1
A0A060M0V7,A0A060M0V7_9BACI,,WP_038479213.1,,UPI00049AC82B,1246626,AIC94188.1,,AIC94188.1,WP_038479213.1
A0A060LQ54,A0A060LQ54_9BACI,,,,UPI00049A9A7C,1246626,AIC93441.1,,AIC93441.1,AIC93441.1
A0A060LYJ5,A0A060LYJ5_9BACI,,,,UPI00049AEB84,1246626,AIC93358.1,,AIC93358.1,AIC93358.1
A0A060I984,A0A060I984_RHIET,,WP_010057297.1,,UPI00019098BE,1432050,AIC28161.1,,AIC28161.1,WP_010057297.1
A0A060I867,A0A060I867_RHIET,,WP_038690073.1,,UPI00049AF6B1,1432050,AIC28155.1,,AIC28155.1,WP_038690073.1
A0A060I333,A0A060I333_RHIET,,WP_010061266.1,,UPI0001909EB5,1432050,AIC28089.1,,AIC28089.1,WP_010061266.1
A0A060HUH6,A0A060HUH6_9ARCH,74948052,WP_075055714.1,,UPI00049AEF56,926571,AIC17091.1,,AIC17091.1,WP_075055714.1
A0A060HKN5,A0A060HKN5_9ARCH,,,,UPI00049AE825,926571,AIC17079.1,,AIC17079.1,AIC17079.1
A0A060HG29,A0A060HG29_9ARCH,74945399,WP_075053557.1,,UPI00049B3608,926571,AIC14320.1,,AIC14320.1,WP_075053557.1
A0A060HB65,A0A060HB65_XYLFS,,WP_020851464.1,,UPI0000459AEF,155920,AIC10616.1,,AIC10616.1,WP_020851464.1
A0A060A128,A0A060A128_ACICK,69613721,WP_004868386.1,,UPI0001B122E5,637389,AIA55966.1,,AIA55966.1,WP_004868386.1
A0A059ZNJ0,A0A059ZNJ0_ACICK,69613797,WP_004870858.1,,UPI0001B11A68,637389,AIA54574.1,,AIA54574.1,WP_004870858.1
A0A059ZXD0,A0A059ZXD0_ACICK,,WP_004870855.1,,UPI0001B11A66,637389,AIA54572.1,,AIA54572.1,WP_004870855.1
A0A060LXW6,A0A060LXW6_9BACI,,WP_038481316.1,,UPI00049AE611,1246626,AIC95047.1,,AIC95047.1,WP_038481316.1
A0A024EKF4,A0A024EKF4_9PSED,,WP_010455302.1,,UPI00029B07A3,1147786,AHZ73101.1,,AHZ73101.1,WP_010455302.1
A0A024EHE9,A0A024EHE9_9PSED,,,,UPI00045C13F7,1147786,AHZ72041.1,,AHZ72041.1,AHZ72041.1
A0A024EF75,A0A024EF75_9PSED,66651737,WP_010467296.1,,UPI00029A5F42,1147786,AHZ71215.1,,AHZ71215.1,WP_010467296.1
A0A024EFV1,A0A024EFV1_9PSED,,WP_010467294.1,,UPI00029B13B2,1147786,AHZ71213.1,,AHZ71213.1,WP_010467294.1
A0A024EEJ1,A0A024EEJ1_9PSED,,WP_010467292.1,,UPI000299D616,1147786,AHZ71212.1,,AHZ71212.1,WP_010467292.1
A0A024EF70,A0A024EF70_9PSED,66651742,WP_010467288.1,,UPI00029AA644,1147786,AHZ71210.1,,AHZ71210.1,WP_010467288.1
A0A024EE64,A0A024EE64_9PSED,66651743,WP_010467286.1,,UPI00029A58C3,1147786,AHZ71209.1,,AHZ71209.1,WP_010467286.1
A0A024E436,A0A024E436_9PSED,,WP_010460475.1,,UPI00029B0B26,1147786,AHZ67386.1,,AHZ67386.1,WP_010460475.1
A0A023X289,A0A023X289_9ACTN,,,,UPI0004569D37,42256,AHY46341.1,,AHY46341.1,AHY46341.1
A0A023WU76,A0A023WU76_STUST,,,,UPI0004569CA7,316,AHY43668.1,,AHY43668.1,AHY43668.1
A0A023WT62,A0A023WT62_STUST,,,,UPI000456CEDC,316,AHY43156.1,,AHY43156.1,AHY43156.1
A0A023WQD9,A0A023WQD9_STUST,,,,UPI0004568AEE,316,AHY42196.1,,AHY42196.1,AHY42196.1
A0A023WP20,A0A023WP20_STUST,,,,UPI00045688DE,316,AHY41741.1,,AHY41741.1,AHY41741.1
A0A023WPU9,A0A023WPU9_STUST,,,,UPI000456DCDE,316,AHY41715.1,,AHY41715.1,AHY41715.1
A0A024EHK6,A0A024EHK6_9PSED,,WP_010457210.1,,UPI00029B2515,1147786,AHZ72096.1,,AHZ72096.1,WP_010457210.1
A0A060LYK3,A0A060LYK3_9BACI,,WP_035393973.1,,UPI0003F018E2,1246626,AIC95262.1,,AIC95262.1,WP_035393973.1
A0A060M0J1,A0A060M0J1_9BACI,,WP_038483478.1,,UPI00049B4F6D,1246626,AIC95962.1,,AIC95962.1,WP_038483478.1
A0A060M208,A0A060M208_9BACI,,WP_038484630.1,,UPI0000D7E8F5,1246626,AIC96492.1,,AIC96492.1,WP_038484630.1
A0A024H3M4,A0A024H3M4_9MICC,,WP_050055486.1,,UPI00045C9DBA,861266,CCQ46608.1,,CCQ46608.1,WP_050055486.1
A0A024H1E4,A0A024H1E4_9MICC,,WP_050054536.1,,UPI00045CD277,861266,CCQ45546.1,,CCQ45546.1,WP_050054536.1
A0A024H041,A0A024H041_9MICC,,WP_045729765.1,,UPI00045D1F7F,861266,CCQ45545.1,,CCQ45545.1,WP_045729765.1
A0A024H1A9,A0A024H1A9_9MICC,,WP_050054535.1,,UPI00045C7668,861266,CCQ45544.1,,CCQ45544.1,WP_050054535.1
A0A024GZ85,A0A024GZ85_9MICC,,WP_050054286.1,,UPI00045D4566,861266,CCQ45270.1,,CCQ45270.1,WP_050054286.1
A0A024GZ80,A0A024GZ80_9MICC,,WP_050054282.1,,UPI00045C3EC7,861266,CCQ45265.1,,CCQ45265.1,WP_050054282.1
A0A024GZQ5,A0A024GZQ5_9MICC,,WP_050054280.1,,UPI00045C8204,861266,CCQ45263.1,,CCQ45263.1,WP_050054280.1
A0A024GZP3,A0A024GZP3_9MICC,,,,UPI00045C600A,861266,CCQ44941.1,,CCQ44941.1,CCQ44941.1
A0A024GF11,A0A024GF11_9STRA,,,,UPI00045CD76C,65357,CCI45444.1,,CCI45444.1,CCI45444.1
A0A060PYI7,A0A060PYI7_9RICK,,,,UPI00049A5743,246273,BAO99823.1,,BAO99823.1,BAO99823.1
A0A060PZN2,A0A060PZN2_9RICK,,WP_041045585.1,,UPI000499DE57,246273,BAO99821.1,,BAO99821.1,WP_041045585.1
A0A060PUZ6,A0A060PUZ6_HELPX,,WP_041051028.1,,UPI00049A7874,1426844,BAO98113.1,,BAO98113.1,WP_041051028.1
A0A060PZ00,A0A060PZ00_HELPX,,WP_000454029.1,,UPI0001BAAEB7,1426844,BAO97092.1,,BAO97092.1,WP_000454029.1
A0A060PRB1,A0A060PRB1_HELPX,,,,UPI00049B050F,1426844,BAO97085.1,,BAO97085.1,BAO97085.1
A0A060PRW3,A0A060PRW3_9BURK,,,,UPI00045FE3B2,758793,BAO94180.1,,BAO94180.1,BAO94180.1
A0A060PQV3,A0A060PQV3_9BURK,,,,UPI00045FC2A6,758793,BAO94044.1,,BAO94044.1,BAO94044.1
A0A060PRF6,A0A060PRF6_9BURK,,WP_069915738.1,,UPI0003A5DFC8,758793,BAO94040.1,,BAO94040.1,WP_069915738.1
A0A060NPW6,A0A060NPW6_9BURK,,,,UPI00045BF98E,1458426,BAO83380.1,,BAO83380.1,BAO83380.1
A0A060NPW2,A0A060NPW2_9BURK,,WP_045535714.1,,UPI00045BE3E4,1458426,BAO83375.1,,BAO83375.1,WP_045535714.1
A0A024FM42,A0A024FM42_9FLAO,,WP_045474574.1,,UPI0004588273,754409,BAO77555.1,,BAO77555.1,WP_045474574.1
A0A024FKB3,A0A024FKB3_9FLAO,,,,UPI0004586A4B,754409,BAO77366.1,,BAO77366.1,BAO77366.1
A0A024FKU0,A0A024FKU0_9FLAO,,WP_045473803.1,,UPI0004586C81,754409,BAO77100.1,,BAO77100.1,WP_045473803.1
A0A024FJ87,A0A024FJ87_9FLAO,,WP_045472622.1,,UPI0004588EBB,754409,BAO76540.1,,BAO76540.1,WP_045472622.1
A0A024FGT0,A0A024FGT0_9FLAO,,WP_045470831.1,,UPI0004585EE6,754409,BAO75685.1,,BAO75685.1,WP_045470831.1
A0A068NY76,A0A068NY76_FIMGI,,,,UPI0003E946FC,661478,AIE87905.1,,AIE87905.1,AIE87905.1
A0A068NQ82,A0A068NQ82_FIMGI,,WP_052547686.1,,UPI0003E957E1,661478,AIE85522.1,,AIE85522.1,WP_052547686.1
A0A068NVC1,A0A068NVC1_FIMGI,,WP_025225914.1,,UPI0003E95316,661478,AIE85519.1,,AIE85519.1,WP_025225914.1
A0A068NQ78,A0A068NQ78_FIMGI,,,,UPI0003E937F4,661478,AIE84915.1,,AIE84915.1,AIE84915.1
A0A068N1D4,A0A068N1D4_SYNY4,,,,UPI0004229403,1147,AIE73807.1,,AIE73807.1,AIE73807.1
A0A068YRU2,A0A068YRU2_9BURK,,,,UPI0004DDD3F2,1504672,CDS54080.1,,CDS54080.1,CDS54080.1
A0A068YRU7,A0A068YRU7_9BURK,,,,UPI0004DDC5A2,1504672,CDS54085.1,,CDS54085.1,CDS54085.1
A0A068Z1S8,A0A068Z1S8_9BURK,,,,UPI0004984608,1504672,CDS55058.1,,CDS55058.1,CDS55058.1
A0A068VSK7,A0A068VSK7_PROFF,61221610,WP_013161626.1,,UPI0001D5CC61,66712,CEP27198.1,,CEP27198.1,WP_013161626.1
A0A023BVS8,A0A023BVS8_9FLAO,,WP_034241588.1,,UPI00044FEA2A,1317122,EZH74070.1,,EZH74070.1,WP_034241588.1
A0A023BUC4,A0A023BUC4_9FLAO,,WP_034242334.1,,UPI00044EDBCA,1317122,EZH73601.1,,EZH73601.1,WP_034242334.1
A0A022XN75,A0A022XN75_TRISD,,,,UPI0004427A03,1215331,EZF71788.1,,EZF71788.1,EZF71788.1
A0A022XJR0,A0A022XJR0_TRISD,,,,UPI000203D573,1215331,EZF70531.1,,EZF70531.1,EZF70531.1
A0A022VSP5,A0A022VSP5_TRIRU,,,,UPI000203D573,1215330,EZF49277.1,,EZF49277.1,EZF49277.1
A0A022MRX5,A0A022MRX5_9ACTN,,WP_037889011.1,,UPI00044D79DC,1470557,EYT83485.1,,EYT83485.1,WP_037889011.1
A0A022MIN0,A0A022MIN0_9ACTN,,,,UPI00044736C4,1470557,EYT82376.1,,EYT82376.1,EYT82376.1
A0A022MM16,A0A022MM16_9ACTN,,WP_037890383.1,,UPI000447C4D0,1470557,EYT82373.1,,EYT82373.1,WP_037890383.1
A0A022MJ70,A0A022MJ70_9ACTN,,,,UPI00044E077C,1470557,EYT81959.1,,EYT81959.1,EYT81959.1
A0A022LD54,A0A022LD54_9ACTN,,,,UPI00037A083C,1292020,EYT61835.1,,EYT61835.1,EYT61835.1
A0A022LGH9,A0A022LGH9_9ACTN,,WP_017837730.1,,UPI00036FA512,1292020,EYT61833.1,,EYT61833.1,WP_017837730.1
A0A022LE43,A0A022LE43_9ACTN,,,,UPI00037CA6ED,1292020,EYT61831.1,,EYT61831.1,EYT61831.1
A0A061M1B5,A0A061M1B5_9MICO,,WP_017882859.1,,UPI00036DA4AC,1292023,EYT56443.1,,EYT56443.1,WP_017882859.1
A0A023BX07,A0A023BX07_9FLAO,,,,UPI000448A5C2,1317122,EZH74602.1,,EZH74602.1,EZH74602.1
A0A061LX98,A0A061LX98_9MICO,,WP_017885403.1,,UPI0003709197,1292023,EYT52177.1,,EYT52177.1,WP_017885403.1
A0A022L1F7,A0A022L1F7_9MICO,,WP_017824984.1,,UPI000344D41C,1249481,EYT49621.1,,EYT49621.1,WP_017824984.1
A0A022KUL1,A0A022KUL1_9MICO,,,,UPI00036912F9,1249481,EYT48119.1,,EYT48119.1,EYT48119.1
A0A022KVR0,A0A022KVR0_9MICO,,,,UPI00034D45F6,1249481,EYT48118.1,,EYT48118.1,EYT48118.1
A0A022KYA4,A0A022KYA4_9MICO,,,,UPI000349091C,1249481,EYT48115.1,,EYT48115.1,EYT48115.1
A0A022KUK9,A0A022KUK9_9MICO,,WP_017823951.1,,UPI0003470BEE,1249481,EYT48114.1,,EYT48114.1,WP_017823951.1
A0A022J5C9,A0A022J5C9_9GAMM,,,,UPI00044EE0C2,1310723,EYT27347.1,,EYT27347.1,EYT27347.1
A0A022J4T0,A0A022J4T0_9GAMM,,,,UPI0003452370,1310723,EYT27241.1,,EYT27241.1,EYT27241.1
A0A022J4U5,A0A022J4U5_9GAMM,,,,UPI00044EF78E,1310723,EYT27027.1,,EYT27027.1,EYT27027.1
A0A017TGE8,A0A017TGE8_9BACT,,WP_044236878.1,,UPI00043710CA,1192034,EYF07895.1,,EYF07895.1,WP_044236878.1
A0A017TB40,A0A017TB40_9BACT,,WP_044241124.1,,UPI00043728C0,1192034,EYF05846.1,,EYF05846.1,WP_044241124.1
A0A017T8E7,A0A017T8E7_9BACT,,,,UPI00043737E0,1192034,EYF05252.1,,EYF05252.1,EYF05252.1
A0A017T302,A0A017T302_9BACT,,WP_044246090.1,,UPI0004370F8C,1192034,EYF03382.1,,EYF03382.1,WP_044246090.1
A0A017RY28,A0A017RY28_9CLOT,,,,UPI00043734B8,1403537,EYE89542.1,,EYE89542.1,EYE89542.1
A0A061LVH0,A0A061LVH0_9MICO,,WP_017885402.1,,UPI0003817001,1292023,EYT52176.1,,EYT52176.1,WP_017885402.1
A0A031FTG2,A0A031FTG2_9MICO,,WP_052009406.1,,UPI0004499B0E,273677,EZP28114.1,,EZP28114.1,WP_052009406.1
A0A031GJ61,A0A031GJ61_9BURK,,,,UPI000447CB81,29581,EZP36873.1,,EZP36873.1,EZP36873.1
A0A031GLL7,A0A031GLL7_9BURK,,,,UPI00044C7D06,29581,EZP37678.1,,EZP37678.1,EZP37678.1
A0A061NJ90,A0A061NJ90_9BACL,,,,UPI00045F2C2B,1460634,GAK04104.1,,GAK04104.1,GAK04104.1
A0A061NGZ3,A0A061NGZ3_9BACL,,,,UPI00045F121F,1460634,GAK03289.1,,GAK03289.1,GAK03289.1
A0A061NDT9,A0A061NDT9_9BACL,,,,UPI00045F4C69,1460634,GAK02858.1,,GAK02858.1,GAK02858.1
A0A061NH16,A0A061NH16_9BACL,,WP_042396713.1,,UPI00045F1CFA,1460634,GAK01945.1,,GAK01945.1,WP_042396713.1
A0A061NAV3,A0A061NAV3_9BACL,,,,UPI00045EDA26,1460649,GAJ99701.1,,GAJ99701.1,GAJ99701.1
A0A061NAU6,A0A061NAU6_9BACL,,WP_052366262.1,,UPI00045EDD20,1460649,GAJ99696.1,,GAJ99696.1,WP_052366262.1
A0A061N8D2,A0A061N8D2_9BACL,,,,UPI00045ED26C,1460649,GAJ98760.1,,GAJ98760.1,GAJ98760.1
A0A061N1M0,A0A061N1M0_9BACL,,,,UPI00045ECE74,1460649,GAJ98607.1,,GAJ98607.1,GAJ98607.1
A0A061N3L0,A0A061N3L0_9BACL,,,,UPI00045ED966,1460649,GAJ97199.1,,GAJ97199.1,GAJ97199.1
A0A023DHF8,A0A023DHF8_9BACI,,WP_042410687.1,,UPI0004430A45,1220594,GAJ40744.1,,GAJ40744.1,WP_042410687.1
A0A023DHM0,A0A023DHM0_9BACI,,WP_017435751.1,,UPI0002EF8AF9,1220594,GAJ40738.1,,GAJ40738.1,WP_017435751.1
A0A023DHC7,A0A023DHC7_9BACI,,WP_017437300.1,,UPI00036406B2,1220594,GAJ40709.1,,GAJ40709.1,WP_017437300.1
A0A023DHJ4,A0A023DHJ4_9BACI,,WP_042410630.1,,UPI000443084E,1220594,GAJ40708.1,,GAJ40708.1,WP_042410630.1
A0A023DGU1,A0A023DGU1_9BACI,,WP_042410207.1,,UPI00044308F1,1220594,GAJ40462.1,,GAJ40462.1,WP_042410207.1
A0A061M288,A0A061M288_9BRAD,,WP_025038480.1,,UPI00046A863E,1126627,GAJ37584.1,,GAJ37584.1,WP_025038480.1
A0A031LS91,A0A031LS91_9CREN,,,,UPI000450656C,1160895,EZQ11252.1,,EZQ11252.1,EZQ11252.1
A0A031LTL9,A0A031LTL9_9CREN,,WP_048098863.1,,UPI000447DFAB,1160895,EZQ11141.1,,EZQ11141.1,WP_048098863.1
A0A031LUQ0,A0A031LUQ0_9CREN,,WP_048098977.1,,UPI00044E7182,1160895,EZQ10878.1,,EZQ10878.1,WP_048098977.1
A0A031LQ56,A0A031LQ56_9CREN,,WP_048099376.1,,UPI00044F0F40,1160895,EZQ06845.1,,EZQ06845.1,WP_048099376.1
A0A031K3V3,A0A031K3V3_9SPHN,,WP_008828828.1,,UPI00027CB889,158500,EZP84651.1,,EZP84651.1,WP_008828828.1
A0A031K527,A0A031K527_9SPHN,,,,UPI000448FC8F,158500,EZP83707.1,,EZP83707.1,EZP83707.1
A0A023CKS1,A0A023CKS1_9BACI,,WP_043905117.1,,UPI00044CA322,1295642,EZP75751.1,,EZP75751.1,WP_043905117.1
A0A031IL02,A0A031IL02_9BACL,,WP_035409173.1,,UPI00044DCB0F,1470592,EZP61923.1,,EZP61923.1,WP_035409173.1
A0A031IK26,A0A031IK26_9BACL,,WP_035409166.1,,UPI0004512F05,1470592,EZP61919.1,,EZP61919.1,WP_035409166.1
A0A031IKZ8,A0A031IKZ8_9BACL,,WP_035409164.1,,UPI00044CEAF5,1470592,EZP61918.1,,EZP61918.1,WP_035409164.1
A0A031I4P2,A0A031I4P2_9SPHN,,,,UPI000448E5C4,1470591,EZP55370.1,,EZP55370.1,EZP55370.1
A0A031I238,A0A031I238_9SPHN,,WP_037532126.1,,UPI00044E9F65,1470591,EZP55328.1,,EZP55328.1,WP_037532126.1
A0A031GMN2,A0A031GMN2_9BURK,,WP_034752611.1,,UPI0004527FD0,29581,EZP38349.1,,EZP38349.1,WP_034752611.1
A0A031GMM7,A0A031GMM7_9BURK,,WP_034752602.1,,UPI0004532C24,29581,EZP38344.1,,EZP38344.1,WP_034752602.1
A0A017HTW3,A0A017HTW3_9RHOB,,,,UPI000434F594,442562,EYD77836.1,,EYD77836.1,EYD77836.1
A0A061NR33,A0A061NR33_9BACL,,,,UPI00045F4117,1460635,GAK06519.1,,GAK06519.1,GAK06519.1
A0A017HVP6,A0A017HVP6_9RHOB,,WP_037281214.1,,UPI000436CD22,442562,EYD77834.1,,EYD77834.1,WP_037281214.1
A0A017HSR7,A0A017HSR7_9RHOB,,,,UPI000433625B,442562,EYD77421.1,,EYD77421.1,EYD77421.1
A0A010JT16,A0A010JT16_9GAMM,,WP_032004085.1,,UPI000445786A,1310681,EXE62179.1,,EXE62179.1,WP_032004085.1
A0A010IPD5,A0A010IPD5_9GAMM,,,,UPI00044A8CA0,1310681,EXE62177.1,,EXE62177.1,EXE62177.1
A0A010IWI7,A0A010IWI7_9GAMM,,,,UPI0004534B1B,1310681,EXE61250.1,,EXE61250.1,EXE61250.1
A0A010JQA4,A0A010JQA4_9GAMM,,,,UPI00044E474C,1310681,EXE61249.1,,EXE61249.1,EXE61249.1
A0A009ZLV8,A0A009ZLV8_9GAMM,66212023,WP_004996792.1,,UPI0002CE54C5,1310601,EXD37558.1,,EXD37558.1,WP_004996792.1
A0A009T3V7,A0A009T3V7_ACIBA,,WP_032059101.1,,UPI00044FC77E,1310630,EXC53943.1,,EXC53943.1,WP_032059101.1
A0A009SHL2,A0A009SHL2_ACIBA,66395502,WP_000819048.1,,UPI000165F158,1310630,EXC53316.1,,EXC53316.1,WP_000819048.1
A0A009TCI6,A0A009TCI6_ACIBA,,,,UPI0000F2FBB1,1310630,EXC52205.1,,EXC52205.1,EXC52205.1
A0A009TKV7,A0A009TKV7_ACIBA,66397243,WP_001271636.1,,UPI000165E3F7,1310630,EXC52037.1,,EXC52037.1,WP_001271636.1
A0A009TBY8,A0A009TBY8_ACIBA,,,,UPI0002AED228,1310630,EXC52033.1,,EXC52033.1,EXC52033.1
A0A009TKV0,A0A009TKV0_ACIBA,,WP_032068076.1,,UPI00044856AE,1310630,EXC52032.1,,EXC52032.1,WP_032068076.1
A0A009SE39,A0A009SE39_ACIBA,,WP_032068074.1,,UPI00044F3484,1310630,EXC52031.1,,EXC52031.1,WP_032068074.1
A0A009SYP4,A0A009SYP4_ACIBA,66397250,WP_000490551.1,,UPI000165E4C0,1310630,EXC52030.1,,EXC52030.1,WP_000490551.1
A0A010ZS87,A0A010ZS87_9ACTN,,,,UPI00044C91C2,927661,EXG80082.1,,EXG80082.1,EXG80082.1
A0A009SGC1,A0A009SGC1_ACIBA,66397251,WP_001024697.1,,UPI000165E4C1,1310630,EXC52029.1,,EXC52029.1,WP_001024697.1
A0A009Q060,A0A009Q060_ACIBA,,WP_032059101.1,,UPI00044FC77E,1310607,EXC08123.1,,EXC08123.1,WP_032059101.1
A0A009PAK8,A0A009PAK8_ACIBA,66397251,WP_001024697.1,,UPI000165E4C1,1310607,EXC05565.1,,EXC05565.1,WP_001024697.1
A0A009PTZ0,A0A009PTZ0_ACIBA,66397250,WP_000490551.1,,UPI000165E4C0,1310607,EXC05564.1,,EXC05564.1,WP_000490551.1
A0A009PC64,A0A009PC64_ACIBA,66397249,WP_000486120.1,,UPI0001AEF430,1310607,EXC05563.1,,EXC05563.1,WP_000486120.1
A0A009QF22,A0A009QF22_ACIBA,,,,UPI00044DCB1A,1310607,EXC05561.1,,EXC05561.1,EXC05561.1
A0A009Q737,A0A009Q737_ACIBA,66397243,WP_001271636.1,,UPI000165E3F7,1310607,EXC05557.1,,EXC05557.1,WP_001271636.1
A0A009NJU3,A0A009NJU3_9GAMM,,WP_002118549.1,,UPI0001CF7E50,1310652,EXB76721.1,,EXB76721.1,WP_002118549.1
A0A009ITB3,A0A009ITB3_ACIB9,,,,UPI00028E391E,1310613,EXB07058.1,,EXB07058.1,EXB07058.1
A0A061JN07,A0A061JN07_STUST,,WP_003297508.1,,UPI000290E487,1218352,EWC39574.1,,EWC39574.1,WP_003297508.1
A0A061JJK4,A0A061JJK4_STUST,,WP_003293307.1,,UPI0002919CCF,1218352,EWC39392.1,,EWC39392.1,WP_003293307.1
A0A061JJI4,A0A061JJI4_STUST,,,,UPI0002915008,1218352,EWC39316.1,,EWC39316.1,EWC39316.1
A0A024S9H9,A0A024S9H9_HYPJR,,,,UPI000227EAF4,1344414,ETS01979.1,,ETS01979.1,ETS01979.1
A0A024SA58,A0A024SA58_HYPJR,,,,UPI000227FD2C,1344414,ETS01923.1,,ETS01923.1,ETS01923.1
A0A009PHL7,A0A009PHL7_ACIBA,,WP_023896087.1,,UPI0003D2463D,1310607,EXC08582.1,,EXC08582.1,WP_023896087.1
A0A011QDQ0,A0A011QDQ0_9PROT,,,,UPI000448F329,1454000,EXI76884.1,,EXI76884.1,EXI76884.1
A0A011PLI4,A0A011PLI4_9PROT,,,,UPI00044998E8,1454003,EXI77872.1,,EXI77872.1,EXI77872.1
A0A014L9L7,A0A014L9L7_9ACTN,,WP_037955007.1,,UPI00044A016E,1158056,EXU66081.1,,EXU66081.1,WP_037955007.1
A0A017HTP9,A0A017HTP9_9RHOB,,WP_037279570.1,,UPI0004313717,442562,EYD77099.1,,EYD77099.1,WP_037279570.1
A0A017HSJ3,A0A017HSJ3_9RHOB,,WP_037279569.1,,UPI000430BCBF,442562,EYD77098.1,,EYD77098.1,WP_037279569.1
A0A017HRH9,A0A017HRH9_9RHOB,,WP_037281587.1,,UPI000435F738,442562,EYD76374.1,,EYD76374.1,WP_037281587.1
A0A017HJH8,A0A017HJH8_9RHOB,,,,UPI000431B166,442562,EYD74496.1,,EYD74496.1,EYD74496.1
A0A017HJK4,A0A017HJK4_9RHOB,,WP_037282195.1,,UPI000436AFB7,442562,EYD74495.1,,EYD74495.1,WP_037282195.1
A0A017HJ78,A0A017HJ78_9RHOB,,,,UPI0004315E5C,442562,EYD74385.1,,EYD74385.1,EYD74385.1
A0A017HHW4,A0A017HHW4_9RHOB,,WP_037279821.1,,UPI00043404DE,442562,EYD74052.1,,EYD74052.1,WP_037279821.1
A0A017HI74,A0A017HI74_9RHOB,,,,UPI000436404A,442562,EYD73868.1,,EYD73868.1,EYD73868.1
A0A017HGV9,A0A017HGV9_9RHOB,,WP_017929419.1,,UPI00036F1052,1122180,EYD73752.1,,EYD73752.1,WP_017929419.1
A0A017HHD3,A0A017HHD3_9RHOB,,WP_017927768.1,,UPI000365F781,1122180,EYD73204.1,,EYD73204.1,WP_017927768.1
