Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	I0QQ93_9GAMM	GCA_000257645.1	+	12834	13733	1404	2303	52	EIC83467.1	mechanosensitive channel MscS	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	-	13796	14329	2366	2899	0	EIC83468.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	+	14995	15612	3565	4182	51	EIC83469.1	arginine exporter protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	+	15693	16418	4263	4988	50	EIC83470.1	oxidative stress defense protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3

Type	C5S0I8_9PAST	GCA_000175195.1	+	129987	131507	-5127	-3607	0	EER47701.1	amidophosphoribosyltransferase	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Actinobacillus	Actinobacillus minor NM305
Type	C5S0I8_9PAST	GCA_000175195.1	+	131608	132852	-3506	-2262	0	EER47702.1	molybdopterin biosynthesis protein MoeA	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Actinobacillus	Actinobacillus minor NM305
Type	C5S0I8_9PAST	GCA_000175195.1	+	132875	133600	-2239	-1514	0	EER47703.1	molybdopterin biosynthesis protein MoeB	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Actinobacillus	Actinobacillus minor NM305
Type	C5S0I8_9PAST	GCA_000175195.1	-	133900	134895	-1214	-219	65	EER47704.1	periplasmic binding protein/LacI transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Actinobacillus	Actinobacillus minor NM305
Type	C5S0I8_9PAST	GCA_000175195.1	+	135115	136401	1	1287	63	EER47705.1	galactoside permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Actinobacillus	Actinobacillus minor NM305
Type	C5S0I8_9PAST	GCA_000175195.1	+	136484	138619	1370	3505	59	EER47706.1	GalA protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Actinobacillus	Actinobacillus minor NM305

Type	X4ZG39_9BACL	GCA_000612505.1	+	861560	862246	-5338	-4652	0	AHV95701.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	+	862268	863125	-4630	-3773	0	AHV95702.1	shikimate dehydrogenase	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	+	863333	864358	-3565	-2540	65	AHV95703.1	HTH-type transcriptional regulator EbgR	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	+	864390	866585	-2508	-313	59	AHV95704.1	alpha-galactosidase	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	+	866899	868140	1	1242	63	AHV95705.1	galactoside permease	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	-	868271	869311	1373	2413	57	AHV95706.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	-	869301	871070	2403	4172	46	AHV95707.1	ABC transport system permease	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	-	871090	872127	4192	5229	0	AHV95708.1	iron ABC transporter substrate-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27
Type	X4ZG39_9BACL	GCA_000612505.1	+	872413	877659	5515	10761	0	AHV95709.1	metallophosphoesterase	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus sabinae T27

Type	AEX54717.1	GCA_000241955.1	-	6252	7301	-5254	-4205	0	AEX54713.1	Initiator Replication protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	-	8095	8802	-3411	-2704	0	AEX54714.1	acetyltransferase%2C ribosomal protein N-acetylase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	-	8877	9251	-2629	-2255	0	AEX54715.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	-	10255	11262	-1251	-244	65	AEX54716.1	transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	+	11507	12748	1	1242	67	AEX54717.1	oligosaccharide:H+ symporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	+	12767	14200	1261	2694	49	AEX54718.1	sucrose-6-phosphate hydrolase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	+	14323	15675	2817	4169	3	AEX54719.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	+	15743	16300	4237	4794	38	AEX54720.1	acetyltransferase (isoleucine patch superfamily)	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	AEX54717.1	GCA_000241955.1	-	16342	16665	4836	5159	0	AEX54721.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071

Type	WP_013574938.1	GCF_000187705.1	-	1764914	1765612	-4116	-3418	0	WP_013574934.1	RluA family pseudouridine synthase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	-	1765763	1766671	-3267	-2359	5	WP_013574935.1	LysR family transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	-	1766805	1767578	-2225	-1452	4	WP_013574936.1	SDR family oxidoreductase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	-	1767770	1768786	-1260	-244	65	WP_013574937.1	LacI family DNA-binding transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	+	1769031	1770272	1	1242	67	WP_013574938.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	+	1770291	1771724	1261	2694	49	WP_013574939.1	glycoside hydrolase family 32 protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	+	1771848	1773200	2818	4170	3	WP_013574940.1	carbohydrate porin	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	-	1773492	1774277	4462	5247	0	WP_013574942.1	MipA/OmpV family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	WP_013574938.1	GCF_000187705.1	+	1774418	1774582	5388	5552	0	WP_013574943.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris

Type	ADG39479.1	GCA_000092505.1	-	14582	15814	-5043	-3811	0	ADG39475.1	putative lipoprotein	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	+	16426	17088	-3199	-2537	0	ADG39476.1	cadmium resistance transporter%2C putative	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	-	17285	17968	-2340	-1657	0	ADG39477.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	+	18532	19509	-1093	-116	65	ADG39478.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	+	19626	20858	1	1233	67	ADG39479.1	YwbF	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	+	20869	22296	1244	2671	49	ADG39480.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	+	22532	22963	2907	3338	45	ADG39481.1	putative acetyltransferase	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154
Type	ADG39479.1	GCA_000092505.1	+	22951	23115	3326	3490	0	ADG39482.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Lactobacillales	Leuconostoc	Leuconostoc kimchii IMSNU 11154

Type	WP_013084448.1	GCF_036224005.1	+	94757	94894	-5111	-4974	0	WP_309299992.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	-	93172	94680	-4897	-3389	49	WP_080514741.1	glycoside hydrolase family 32 protein	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	-	91408	93117	-3334	-1625	21	WP_013084446.1	alpha-glucosidase	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	-	90177	91169	-1386	-394	65	WP_013084447.1	LacI family DNA-binding transcriptional regulator	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	+	88553	89782	1	1230	67	WP_013084448.1	MFS transporter	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	-	87948	88259	1524	1835	0	WP_258468846.1	DUF3231 family protein	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	-	87265	87966	1817	2518	0	WP_013084450.1	DUF3231 family protein	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	-	86557	86856	2927	3226	0	WP_013084451.1	general stress protein	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium
Type	WP_013084448.1	GCF_036224005.1	+	86114	86341	3442	3669	0	WP_042452550.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Bacillales	Priestia	Priestia megaterium

Type	AGK98652.1	GCA_000389635.1	+	3927660	3928073	-5408	-4995	0	AGK98656.1	phosphotransferase system%2C mannose/fructose-specific component IIA	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3925943	3927622	-4957	-3278	21	AGK98655.1	glycosidase	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3924793	3925743	-3078	-2128	0	AGK98654.1	transcriptional regulator/sugar kinase	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3922874	3924328	-1663	-209	0	AGK98653.1	sucrose phosphorylase	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3921408	3922664	1	1257	67	AGK98652.1	oligosaccharide:H+ symporter	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3919560	3921239	1426	3105	21	AGK98651.1	glycosidase	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3918214	3919212	3453	4451	65	AGK98650.1	transcriptional regulator	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3916332	3917816	4849	6333	0	AGK98649.1	hypothetical protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1
Type	AGK98652.1	GCA_000389635.1	+	3915340	3916236	6429	7325	2	AGK98648.1	permease component of ABC-type sugar transporter	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridium	Clostridium pasteurianum BC1

Type	WP_013371219.1	GCF_034085295.1	+	2783456	2784196	-5707	-4967	0	WP_025677748.1	LytR/AlgR family response regulator transcription factor	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2784198	2785499	-4965	-3664	0	WP_013371216.1	sensor histidine kinase	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2785623	2787665	-3540	-1498	0	WP_013371217.1	serine hydrolase domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2787982	2788965	-1181	-198	10000	SKN87_RS12635	pseudogene	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2789164	2790399	1	1236	67	WP_013371219.1	MFS transporter	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2790426	2791895	1263	2732	49	WP_043886105.1	glycoside hydrolase family 32 protein	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	-	2792145	2793158	2982	3995	65	WP_014599762.1	LacI family DNA-binding transcriptional regulator	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2793476	2794864	4313	5701	0	WP_013371222.1	MFS transporter	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa
Type	WP_013371219.1	GCF_034085295.1	+	2795395	2795619	6232	6456	0	WP_013371223.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillus	Paenibacillus polymyxa

Type	WP_013448625.1	GCF_003492555.1	+	5778	6242	-4699	-4235	0	WP_002216720.1	Lrp/AsnC ligand binding domain-containing protein	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	6998	7486	-3479	-2991	0	WP_118779415.1	disulfide bond formation protein B	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	-	7545	8273	-2932	-2204	0	WP_002212681.1	YebC/PmpR family DNA-binding transcriptional regulator	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	8601	10019	-1876	-458	0	WP_118778238.1	sodium:alanine symporter family protein	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	10478	11740	1	1263	67	WP_013448625.1	MFS transporter	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	11751	14789	1274	4312	64	WP_118779473.1	glycoside hydrolase family 2 TIM barrel-domain containing protein	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	15179	16528	4702	6051	0	WP_114935596.1	DUF2868 domain-containing protein	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	16697	16936	6220	6459	0	WP_003709161.1	hypothetical protein	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica
Type	WP_013448625.1	GCF_003492555.1	+	17120	18460	6643	7983	0	WP_003709158.1	DUF3482 domain-containing protein	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseria	Neisseria lactamica

Type	EWG74888.1	GCA_000568095.1	-	381570	382505	-6939	-6004	0	EWG74892.1	integrating conjugative element protein%2C family	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	-	380075	381451	-5885	-4509	0	EWG74891.1	Kappa-carrageenase precursor	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	-	379053	380060	-4494	-3487	0	EWG74890.1	Outer membrane protein G precursor	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	-	375840	378989	-3423	-274	0	EWG74889.1	putative Fe-S protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	+	374321	375565	1	1245	67	EWG74888.1	Raffinose permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	+	373015	374310	1256	2551	0	EWG74887.1	putative sulfatase YidJ	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	+	372211	373011	2555	3355	0	EWG74886.1	Sulfite exporter TauE/SafE	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	+	371063	372214	3352	4503	0	EWG74885.1	Anaerobic sulfatase-maturating enzyme AslB-like protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
Type	EWG74888.1	GCA_000568095.1	+	369763	370965	4601	5803	0	EWG74884.1	Type-2 restriction enzyme EcoRII	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacter	Enterobacter sp. DC4
